! にじさんじ
! --------------------------------------------------------------------------------
あいぞのまなみ			0
あいばういは	https://space.bilibili.com/586880202	相羽初叶_Official	0
あかばねようこ			0
あさひなあかね			0
あすかひな			0
あづちもも			0
あまみやこころ			0
あめもりさよ			0
あるすあるまる			0
あんじゅかとりーな	https://space.bilibili.com/458154143	安洁Official	0
いえながむぎ	https://space.bilibili.com/436596837	家长麦Official	0
いずもかすみ			0
いぬいとこ	https://space.bilibili.com/458154142	戌亥床Official	0
いぶらひむ			0
うしみいちご			0
うづきこう			0
えくすあるびお	https://space.bilibili.com/477780498	艾克斯Officila	0
えまおうがすと			0
えりーこにふぁー			0
える			0
おとぎばらえら	https://space.bilibili.com/436596838	御伽原江良Official	0
おのまちはるか			0
かいだはる			0
かがみはやと	https://space.bilibili.com/666726795/	加贺美隼人Official	0
かたりべつむぐ			0
かなえ	https://space.bilibili.com/434563934	叶Official	0
かんだしょういち			0
きたこうじひすい			0
きんぎょざかめいろ			0
ぎるざれんさんせい			0
くずは	https://space.bilibili.com/434563422	葛叶Official	0
くるすなつめ			0
くろいしば			0
ぐうぇるおすがーる			0
ぐんどうみれい	https://space.bilibili.com/458154139	郡道美玲Official	0
けんもちとうや			0
げんづきとうじろう			0
さえぐさあきな			0
さくらりつき			0
ささきさく	https://space.bilibili.com/436596839	笹木咲Official	0
しいなゆいか	https://space.bilibili.com/403927583	椎名唯华Official	0
しぇりんばーがんでぃ			0
しすたーくれあ	https://space.bilibili.com/477780496	修女克蕾雅Official	0
しずかりん	https://space.bilibili.com/403921378	静凛Official	0
しぶやはじめ			0
しらゆきともえ	https://space.bilibili.com/666726797/	白雪巴_Official	0
じょーりきいち			0
すおうさんご			0
すこやかな	https://space.bilibili.com/666726798/	健屋花那_Official	0
すずかうたこ	https://space.bilibili.com/458154144	铃鹿诗子Official	0
すずきまさる	https://space.bilibili.com/586880205	铃木胜Official	0
すずはらるる	https://space.bilibili.com/666726794/	铃原露露_Official	0
すずやあき			0
せとみやこ			0
そらほしきらめ			0
たかみやりおん	https://space.bilibili.com/436596840	鹰宫莉音Official	0
つきのみと			0
でびでびでびる	https://space.bilibili.com/441666968	德比鲁Official	0
とうどうこはく			0
とどろききょうこ	https://space.bilibili.com/586880203	轰京子Official	0
どーら	https://space.bilibili.com/595407555	多拉Official		0
ながおけい			0
ならか			0
なるせなる			0
にしぞのちぐさ			0
にゅいそしえーる			0
はかせふゆき			0
はなばたけちゃいか			0
はやせそう			0
はやままりん			0
はるさきえある			0
ひぐちかえで	https://space.bilibili.com/410455162	樋口枫Offical	0
ふしみがく			0
ふみ			0
ふみのたまき			0
ふれんいーるすたりお			0
ふわみなと			0
べるもんどばんでらす	https://space.bilibili.com/441666967	贝尔蒙德Official	0
ほしかわさら	https://space.bilibili.com/666726796/	星川莎拉_Official	0
ほんまひまわり	https://space.bilibili.com/403928672	本间向日葵Official	0
まいもとけいすけ	https://space.bilibili.com/477780497	舞元启介Official	0
まかいのりりむ			0
ましろ			0
まちたちま			0
まつかいまお			0
まゆずみかい			0
めりっさきんれんか			0
もいら	https://space.bilibili.com/595407554	摩伊拉Official	0
もののべありす	https://space.bilibili.com/434565011	物述有栖Official	0
もりなかかざき	https://space.bilibili.com/436596836	森中花咲Official	0
やぐるまりね			0
やしろきずく	https://space.bilibili.com/458154141	社筑Official	0
やまがみかるた			0
ゆうきちひろ			0
ゆうひりり			0
ゆきしろまひろ	https://space.bilibili.com/586880204	雪城真寻Official	0
ゆづきろあ	https://space.bilibili.com/477780499	梦月萝娅Official	0
ゆめおいかける	https://space.bilibili.com/511613154	梦追翔Official	0
よるみれな			0
らとなぷてぃ			0
りぜへるえすた	https://space.bilibili.com/436596841	莉泽official	0
りゅーしぇん	https://space.bilibili.com/403930401	绿仙Official	0
りんどうみこと	https://space.bilibili.com/434564604	龙胆尊Official	0
るいすきゃみー			0
れゔぃえりふぁ	https://space.bilibili.com/595407556	利维Official	0
わらべだめいじー	https://space.bilibili.com/458154140	童田明治Official	0

! にじさんじ (脱退)
! --------------------------------------------------------------------------------
かみなりぽあろ			0
くろはくろと			0
てんかいつかさ			0
ふぇありす			0

! にじさんじ (引退)
! --------------------------------------------------------------------------------
あちきたちなみ			0
うみやしゃのかみ			0
くどうちとせ			0
せつな			0
つきみしずく			0
なかおあずま			0
なるとこがね			0
はっさくゆず			0
やみよのもるる			0

! 契約解除
! --------------------------------------------------------------------------------
しんどうらいと			0

! 未デビュー
! --------------------------------------------------------------------------------
ゆーどりっく			0
ゔぉるふがんぐごせい			0
ぷろふぇっさーえばんす			0
さいるすと			0
にこ			0
たかなしみみ			0
うみほしすてら			0

! 別名義など
! --------------------------------------------------------------------------------
はなぶせしほ			0
かどなしえりふぁ			0
つきのみう			0
そらほしきらと			0
るこ			0
よみなみさくや			0
でびっち			0
しぶやおわり			0
のらねこ			0
ゆがみん			0
たずみりく			0

! NIJISANJI ID
! --------------------------------------------------------------------------------
たからじまん			0
ぜあこるねりあ			0
はなまきあ			0
らいがりれい			0
あみしあみしぇら			0
みゆおったゔぃあ			0
りくさでぃれんどら			0
らいらあるすとろえめりあ			0
ならはらまうん			0
あずらせしりあ			0
えとなくりむそん			0
ぼんにふぃえるぷらなじゃ			0
しすかれおんたいん			0

! NIJISANJI KR
! --------------------------------------------------------------------------------
あきられい			0
いしう			0
いろは			0
うぃふぃ			0
おじゆ			0
がおん			0
しんぎる			0
しんゆや			0
そなぎ			0
ちぇあら			0
ぬんぼら			0
はんちほ			0
みんすぅーは			0
やんなり			0
りゅはり			0

! NIJISANJI KR (引退・脱退)
! --------------------------------------------------------------------------------
ゆるり			0
かえん			0
ろーろー			0
はくれん			0

! VirtuaReal Project
! --------------------------------------------------------------------------------
あいね	https://space.bilibili.com/421267475	艾因Eine	0
るき	https://space.bilibili.com/420249427	琉绮Ruki	0
ななみ	https://space.bilibili.com/434334701	七海Nana7mi	0
いちご	https://space.bilibili.com/434341786	一果Ichigo	0
こういち	https://space.bilibili.com/434401868	中单光一	0
むり	https://space.bilibili.com/455916618	无理MURI	0
ぷらす	https://space.bilibili.com/472845978	有加plus	0
わくひめ	https://space.bilibili.com/472877684	惑姬Waku	0
にゃつき	https://space.bilibili.com/472821519	喵月nyatsuki	0
みき	https://space.bilibili.com/477317922	 弥希Miki	0
ほしみ	https://space.bilibili.com/477342747	星弥Hoshimi	0
まひる	https://space.bilibili.com/477306079	真绯瑠mahiru	0
あざ	https://space.bilibili.com/480680646	阿萨Aza	0
やぎみちゆき	https://space.bilibili.com/480675481	八木迪之	0
たびびと	https://space.bilibili.com/474369808	度人Tabibito	0
ろい	https://space.bilibili.com/480745939	罗伊_Roi	0
せいや	https://space.bilibili.com/319810877	星也seiya	0
さや	https://space.bilibili.com/490331391	沙夜_Saya	0
ゆきえ	https://space.bilibili.com/56748733	雪绘Yukie	0
さまえる	https://space.bilibili.com/370689210	萨麦尔_Samael	0
かる	https://space.bilibili.com/370687588	花留Karu	0
しき	https://space.bilibili.com/370687372	紫纪Shiki	0
