! にじさんじ
! --------------------------------------------------------------------------------
あいぞのまなみ			1
あいばういは			1
あかばねようこ			1
あさひなあかね			1
あすかひな	https://www.mirrativ.com/user/4013384	飛鳥ひな🐤	1
あづちもも	https://www.mirrativ.com/user/3254846	_安土 桃	1
あまみやこころ			1
あめもりさよ	https://www.mirrativ.com/user/4007865	雨森 小夜	1
あるすあるまる			1
あんじゅかとりーな			1
いえながむぎ	https://www.mirrativ.com/user/2572637	家長むぎ@にじさんじ所属	1
いずもかすみ	https://www.mirrativ.com/user/3210908	出雲霞@にじさんじSEEDs	1
いぬいとこ			1
いぶらひむ			1
うしみいちご	https://www.mirrativ.com/user/2584554	宇志海いちご@にじさんじ所属	1
うづきこう	https://www.mirrativ.com/user/3255283	卯月コウ@にじさんじ	1
えくすあるびお			1
えまおうがすと			1
えりーこにふぁー			1
える	https://www.mirrativ.com/user/2331006	🗼える🗼@にじさんじ	1
おとぎばらえら			1
おのまちはるか			1
かいだはる			1
かがみはやと			1
かたりべつむぐ			1
かなえ	https://www.mirrativ.com/user/30346920	叶	1
かんだしょういち	https://www.mirrativ.com/user/3883989	【にじさんじ所属】神田笑一	1
きたこうじひすい			1
きんぎょざかめいろ			1
ぎるざれんさんせい	https://www.mirrativ.com/user/2580900	ギルザレンⅢ世🏰【にじさんじ公	1
くずは	https://www.mirrativ.com/user/2884922	葛葉	1
くるすなつめ			1
くろいしば	https://www.mirrativ.com/user/4298747	くろいしば	1
ぐうぇるおすがーる			1
ぐんどうみれい			1
けんもちとうや	https://www.mirrativ.com/user/2573343	剣持刀也@にじさんじ所属	1
げんづきとうじろう			1
さえぐさあきな			1
さくらりつき	https://www.mirrativ.com/user/4077816	桜 凛月	1
ささきさく	https://www.mirrativ.com/user/3570945	笹木咲🎋にじさんじゲーマーズ	1
しいなゆいか	https://www.mirrativ.com/user/3827912	椎名唯華	1
しぇりんばーがんでぃ			1
しすたーくれあ	https://www.mirrativ.com/user/2886536	シスター・クレア	1
しずかりん	https://www.mirrativ.com/user/2331816	静 凛 / Shizuka R	1
しぶやはじめ	https://www.mirrativ.com/user/2370347	渋谷ハジメ@にじさんじ公	1
しらゆきともえ			1
じょーりきいち	https://www.mirrativ.com/user/4046831	ジョー・力一(りきいち)	1
すおうさんご			1
すこやかな			1
すずかうたこ			1
すずきまさる	https://www.mirrativ.com/user/3254428	漆黒の捕食者D.E.(鈴木勝)	1
すずはらるる			1
すずやあき			1
せとみやこ			1
そらほしきらめ			1
たかみやりおん	https://www.mirrativ.com/user/3836189	鷹宮リオン	1
つきのみと	https://www.mirrativ.com/user/2331446	月ノ美兎	1
でびでびでびる	https://www.mirrativ.com/user/4072820	でびでび・でびる	1
とうどうこはく			1
とどろききょうこ	https://www.mirrativ.com/user/3254516	轟京子🐐にじさんじSEEDs	1
どーら	https://www.mirrativ.com/user/3254836	ドーラ	1
ながおけい			1
ならか			1
なるせなる	https://www.mirrativ.com/user/3314398	成瀬鳴 にじさんじ🌈🕒	1
にしぞのちぐさ			1
にゅいそしえーる			1
はかせふゆき			1
はなばたけちゃいか	https://www.mirrativ.com/user/3306603	花畑チャイカ	1
はやせそう			1
はやままりん			1
はるさきえある	https://www.mirrativ.com/user/3328152	春崎 エアル 【Seeds】	1
ひぐちかえで	https://www.mirrativ.com/user/2328706	樋口楓【にじさんじ公式】	1
ふしみがく	https://www.mirrativ.com/user/2573925	伏見ガク@にじさんじ所属	1
ふみ			1
ふみのたまき	https://www.mirrativ.com/user/2595644	野良猫🐟文野環にじさんじ所属	1
ふれんいーるすたりお			1
ふわみなと			1
べるもんどばんでらす	https://www.mirrativ.com/user/4242589	ベルモンド・バンデラス	1
ほしかわさら			1
ほんまひまわり	https://www.mirrativ.com/user/3549466	本間ひまわり🌻にじさんじゲーマ	1
まいもとけいすけ	https://www.mirrativ.com/user/3884025	舞元啓介	1
まかいのりりむ			1
ましろ			1
まちたちま	https://www.mirrativ.com/user/4069425	町田ちま🐹にじさんじSEEDs	1
まつかいまお			1
まゆずみかい			1
めりっさきんれんか			1
もいら	https://www.mirrativ.com/user/2328064	モイラ@にじさんじ公式	1
もののべありす	https://www.mirrativ.com/user/2574970	♥️♠️物述有栖♦️♣️@にじ	1
もりなかかざき	https://www.mirrativ.com/user/2641794	森中花咲🐻にじさんじ	1
やぐるまりね	https://www.mirrativ.com/user/4256617	矢車りね / Rine Yag	1
やしろきずく	https://www.mirrativ.com/user/3261125	社築	1
やまがみかるた			1
ゆうきちひろ	https://www.mirrativ.com/user/2332313	勇気 ちひろ	1
ゆうひりり	https://www.mirrativ.com/user/2558470	夕陽リリ にじさんじ所属	1
ゆきしろまひろ			1
ゆづきろあ			1
ゆめおいかける			1
よるみれな			1
らとなぷてぃ			1
りぜへるえすた			1
りゅーしぇん	https://www.mirrativ.com/user/3295334	緑仙🐼にじさんじSEEDs	1
りんどうみこと	https://www.mirrativ.com/user/4078500	竜胆 尊	1
るいすきゃみー			1
れゔぃえりふぁ			1
わらべだめいじー			1

! にじさんじ (脱退)
! --------------------------------------------------------------------------------
かみなりぽあろ			1
くろはくろと			1
てんかいつかさ			1
ふぇありす			1

! にじさんじ (引退)
! --------------------------------------------------------------------------------
あちきたちなみ	https://www.mirrativ.com/user/3822551	遠北 千南	1
うみやしゃのかみ	https://www.mirrativ.com/user/3269165	海夜叉神	1
くどうちとせ			1
せつな			1
つきみしずく	https://www.mirrativ.com/user/4077340	✨月見しずく🎀	1
なかおあずま	https://www.mirrativ.com/user/3254736	名伽尾アズマ	1
なるとこがね	https://www.mirrativ.com/user/3872317	鳴門こがね(SEEDs)	1
はっさくゆず	https://www.mirrativ.com/user/3254598	八朔ゆず🍊にじさんじSEEDs	1
やみよのもるる	https://www.mirrativ.com/user/3262816	闇夜乃モルル	1

! 契約解除
! --------------------------------------------------------------------------------
しんどうらいと			1

! 未デビュー
! --------------------------------------------------------------------------------
ゆーどりっく			1
ゔぉるふがんぐごせい			1
ぷろふぇっさーえばんす			1
さいるすと			1
にこ			1
たかなしみみ			1
うみほしすてら			1

! 別名義など
! --------------------------------------------------------------------------------
はなぶせしほ			1
かどなしえりふぁ			1
つきのみう			1
そらほしきらと			1
るこ			1
よみなみさくや			1
でびっち			1
しぶやおわり			1
のらねこ			1
ゆがみん			1
たずみりく			1

! NIJISANJI ID
! --------------------------------------------------------------------------------
たからでぃまん			1
ぜあこるねりあ			1
はなまきあ			1
らいがりれい			1
あみしあみしぇら			1
みゆおったゔぃあ			1
りくさでぃれんどら			1
らいらあるすとろめりあ			1
ならはらまうん			1
あずらせしりあ			1
えとなくりむそん			1
ぼんにふぃえるぷらなじゃ			1
しすかれおんたいん			1

! NIJISANJI KR
! --------------------------------------------------------------------------------
みんすぅーは			1
しんゆや			1
うぃふぃ			1
はんちほ			1
がおん			1
ちぇあら			1
そなぎ			1
いしう			1
あきられい			1
いろは			1
ぬんぼら			1

! NIJISANJI KR (引退・脱退)
! --------------------------------------------------------------------------------
もありん			1
ゆるり			1
かえん			1
ろーろー			1
はくれん			1

! VirtuaReal Project
! --------------------------------------------------------------------------------
あいね			1
るき			1
ななみ			1
いちご			1
こういち			1
むり			1
ぷらす			1
わくひめ			1
にゃつき			1
みき			1
ほしみ			1
まひる			1
あざ			1
やぎみちゆき			1
たびびと			1
ろい			1
せいや			1
さや			1
ゆきえ			1
さまえる			1
かる			1
しき			1
かおす			1
きよら			1
ちはる			1

! 元 VirtuaReal Project
! --------------------------------------------------------------------------------
はのん			1
みもい			1
ぱっくす			1

! NIJISANJI EN
! --------------------------------------------------------------------------------
あでぃあ			1
びはん			1
ぬーる			1

! ユメノグラフィア
! --------------------------------------------------------------------------------
あおみかやな			1
あさぎりいづる			1
いちのもりこひな			1
かたくらひとみ			1
くれまはくぼ			1
くれやぺい			1
こはなてくと			1
ころぼしまう			1
しのみやとうか			1
はえとりかづら			1
はとおかここ			1
ひじりぐれいる			1
ひめるち			1
ふでそめしき			1
ほうしょうてあ			1
みかげみゆ			1
みさごゆきまち			1
みなみあやね			1
みーてぃあ			1
りいか			1
りくどうかろ			1
ろっどくろうりー			1

! SLEE
! --------------------------------------------------------------------------------
ももはらみのり			1
ひくらかの			1
ひめなぎさ			1
あかづえまりん			1
